track_id,name,artists,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5K6Ssv4Z3zRvxt0P6EKUAP,Heartbreak Anthem (with David Guetta & Little Mix),Galantis,Pop,0.595,0.784,1,-4.878,1,0.102,0.216,0.0,0.0608,0.479,124.111
1omCB9Mch8tYugUptnJ0vw,Always,Gavin James,Pop,0.381,0.481,4,-5.82,1,0.0365,0.0509,0.0,0.1,0.162,123.09
02dRkCEc8Q5ch4TTcnLxOn,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Pop,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.418,0.244,114.066
58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,Pop,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048
7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,Pop,0.683,0.53,5,-4.918,0,0.142,0.207,0.0,0.394,0.645,75.016
2VhY69P0Q15rHfEKaMlR5x,dancing in the kitchen,LANY,Pop,0.646,0.736,11,-7.658,1,0.0396,0.0334,0.0,0.0807,0.28,94.024
0j1Ia2lQWrcXrQZI4AdJlk,IDK You Yet,Alexander 23,Pop,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997
1SOClUWhOi8vHZYMz3GluK,Infinity,Jaymes Young,Pop,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963
6IbnUaczZBT34DhaD6S18F,Bubblegum Bitch,MARINA,Pop,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024
2mj7x99sNUsVHPBRK51zlG,Electric (feat. Khalid),Alina Baraz,Pop,0.599,0.396,10,-10.489,0,0.0392,0.738,2.19e-05,0.102,0.134,111.072
0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,WILLOW,Pop,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003
7uKcScNXuO3MWw6LowBjW1,"One, Two Step (feat. Missy Elliott)",Ciara,Pop,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046
0Xm8tw6qikotb8FAOZ2ks7,Guys My Age,Hey Violet,Pop,0.69,0.663,8,-5.248,0,0.0352,0.106,0.0,0.0659,0.285,122.041
5kqIPrATaCc2LqxVWzQGbk,7 Years,Lukas Graham,Pop,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992
6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,Pop,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04
4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. Daniel Caesar),H.E.R.,Pop,0.473,0.371,4,-10.219,0,0.0405,0.795,0.0,0.109,0.413,75.208
4P0osvTXoSYZZC2n8IFH3c,Payphone,Maroon 5,Pop,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028
1MtUq6Wp1eQ8PC6BbPCj8P,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,Pop,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969
1CVQ8euBNROz7KDPeNqwWE,Bitch,Allie X,Pop,0.606,0.642,8,-5.339,1,0.0279,0.00575,0.478,0.102,0.0764,84.975
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,Pop,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93
1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,Jesse McCartney,Pop,0.66,0.666,9,-4.342,1,0.0472,0.0759,0.0,0.0268,0.933,89.975
0g21KZ1XJuhwexWPLpuEt1,You & Jennifer,bülow,Pop,0.752,0.698,11,-6.53,1,0.306,0.52,0.0,0.211,0.347,132.058
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,Pop,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073
4W1JavoraGzh83nluQHY6C,You Were Loved (with OneRepublic),Gryffin,Pop,0.636,0.69,10,-5.011,1,0.0484,0.0947,0.0,0.169,0.444,123.994
0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),Flo Rida,Pop,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008
5xEM5hIgJ1jjgcEBfpkt2F,Complicated,Avril Lavigne,Pop,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987
68HocO7fx9z0MgDU0ZPHro,Every Summertime,NIKI,Pop,0.628,0.676,6,-4.227,1,0.0424,0.393,6.94e-05,0.0978,0.723,78.996
1TWNKyNQOBfNUkWWs7FooF,XS,Rina Sawayama,Pop,0.635,0.929,2,-3.256,0,0.146,0.0854,1.14e-06,0.0822,0.59,117.039
3i0VfLdOUCks9DmAht65XI,The Best You Had,Nina Nesbitt,Pop,0.69,0.582,5,-6.259,0,0.0333,0.358,0.0,0.0776,0.448,122.02
0mHvg2txp2llyXiCJZgbCl,Like No One Does,Jake Scott,Pop,0.801,0.41,10,-12.734,1,0.237,0.35,1.45e-06,0.107,0.442,104.935
1AHa2iLVTyjMisXwg0oMh1,Not Sad Anymore,Clara Mae,Pop,0.675,0.523,1,-7.598,1,0.0444,0.761,3.17e-06,0.109,0.376,94.025
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,Pop,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96
2xKy8HbpMFgHV2xZhpQf12,You Broke Me First,Conor Maynard,Pop,0.399,0.274,2,-7.474,1,0.0313,0.848,0.0,0.109,0.198,113.526
2pg2TiYo9Rb8KeB5JjP7jS,Sativa,Jhené Aiko,Pop,0.741,0.61,6,-7.34,0,0.0511,0.316,0.0,0.534,0.72,125.99
2shEeQzAAL3nnOXfB5pJXx,IMPORTED (with 6LACK),Jessie Reyez,Pop,0.712,0.606,7,-4.262,1,0.0518,0.246,1.19e-06,0.109,0.329,111.089
1ZdhOMWyFR8Iv9eylMGYg2,Mount Everest,Labrinth,Pop,0.494,0.428,0,-7.239,0,0.205,0.236,0.0698,0.0816,0.44,87.724
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,Pop,0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-06,0.104,0.166,118.402
0NlGoUyOJSuSHmngoibVAs,All I Want,Kodaline,Pop,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376
2I88NEWpKrAPZuapXNV5G6,Belong to You (feat. 6LACK),Sabrina Claudio,Pop,0.605,0.553,10,-10.845,0,0.101,0.274,0.0152,0.184,0.62,152.076
1IjeGPU5hqHlJpm00zObN7,Coastin’,Victoria Monét,Pop,0.807,0.481,8,-7.362,0,0.0713,0.0264,1.28e-06,0.112,0.748,91.005
1dKe9VEGUSNfzn5MDvm6SJ,Closer (feat. H.E.R.),Saweetie,Pop,0.833,0.691,6,-5.771,1,0.133,0.139,2.99e-05,0.131,0.866,110.985
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,Pop,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972
6s86N7LVaJZuU4alwKp6XO,Are you happy?,SHY Martin,Pop,0.632,0.578,9,-7.657,0,0.0905,0.714,0.0,0.42,0.297,139.324
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,Pop,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012
2IAR0DziHCjSu16gR4ihvy,Nothing,Bruno Major,Pop,0.555,0.27,2,-15.892,1,0.0884,0.931,0.536,0.103,0.274,139.691
6brl7bwOHmGFkNw3MBqssT,So Sick,Ne-Yo,Pop,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791
0YEsfwQpG7ofdIiHWA0dHi,All I Ever Need,Austin Mahone,Pop,0.708,0.647,11,-6.128,1,0.0298,0.117,0.0,0.111,0.654,129.95
7H6ev70Weq6DdpZyyTmUXk,Say My Name,Destiny's Child,Pop,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009
54Yappwod1fELR5zb2gDBn,Morning,Marc E. Bassy,Pop,0.462,0.438,10,-8.227,1,0.0953,0.563,0.0,0.181,0.342,107.364
4AYX69oFP3UOS1CFmV9UfO,Bottoms Up (feat. Nicki Minaj),Trey Songz,Pop,0.844,0.601,1,-5.283,1,0.157,0.0205,0.0,0.385,0.331,73.989
0PJIbOdMs3bd5AT8liULMQ,oui,Jeremih,Pop,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521
2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,Pop,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975
4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)",Dan + Shay,Pop,0.654,0.63,10,-4.644,1,0.0259,0.149,0.0,0.111,0.43,89.991
5hc71nKsUgtwQ3z52KEKQk,Somebody Else,The 1975,Pop,0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045
1rKBOL9kJfX1Y4C3QaOvRH,Boyfriend,Big Time Rush,Pop,0.614,0.857,1,-4.171,0,0.111,0.0987,0.0,0.177,0.677,164.146
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,Pop,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055
1EXotCuzdXR34W1MoP6Um7,Expectations,Lauren Jauregui,Pop,0.576,0.443,4,-7.477,0,0.0754,0.00923,1.88e-06,0.124,0.452,180.08
0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),David Guetta,Pop,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06
2H1047e0oMSj10dgp7p2VG,I Gotta Feeling,Black Eyed Peas,Pop,0.744,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.966
65mPCrY32YMQlBnmWVrKNa,shut up,Greyson Chance,Pop,0.821,0.448,9,-4.33,1,0.0468,0.296,3.26e-06,0.0683,0.45,105.006
0hiHNxqKGf3GZgVTIOAiiK,Someone Like You (feat. Joy Oladokun),Noah Kahan,Pop,0.614,0.526,5,-7.492,1,0.0603,0.468,0.0,0.0939,0.366,177.913
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",Garrett Nash,Pop,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6
4qWQdhdHttXPKrQVqoLKMy,neverletyougo,ROLE MODEL,Pop,0.787,0.325,8,-10.412,1,0.273,0.323,1.31e-06,0.14,0.414,147.038
4qqArAiTPueDxIp7cf87h7,Final Song,MØ,Pop,0.695,0.672,1,-6.109,0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988
2TOXfHcA7epPmk3hy5yv22,Holding Back,BANKS,Pop,0.333,0.746,1,-3.615,0,0.171,0.0126,0.0,0.352,0.341,187.516
0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,Pop,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001
4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,Pop,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928
3R6dPfF2yBO8mHySW1XDAa,Solo Dance,Martin Jensen,Pop,0.746,0.846,9,-2.432,1,0.048,0.0485,0.0,0.195,0.403,114.955
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Usher,Pop,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018
7IzN1BfaQ8fmTHYPRPhNws,Luxury,Azealia Banks,Pop,0.689,0.91,8,-6.808,1,0.184,0.0196,1.81e-05,0.272,0.569,121.988
08SB2OtZkaliju77WYEKxk,No Love (with SZA),Summer Walker,Pop,0.707,0.618,1,-5.825,0,0.19,0.17,0.0,0.293,0.517,133.876
0QzuaeCEEOV40Pn7IvKEny,double take,dhruv,Pop,0.656,0.436,8,-11.141,1,0.0744,0.845,0.0,0.221,0.196,109.239
7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,Megan Thee Stallion,Pop,0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977
0OXzyIutbMk24FfWmZqrzw,I Say A Little Prayer (with Pharrell Williams),Various Artists,Pop,0.673,0.703,11,-5.128,0,0.0405,0.071,0.0,0.0792,0.42,133.017
4DpNNXFMMxQEKl7r0ykkWA,Play Date,Melanie Martinez,Pop,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,0.446,123.97
4mEILaBM7bKZqKAun5tABu,When We Were Young,Lost Kings,Pop,0.547,0.789,8,-5.619,1,0.042,0.00871,0.0,0.1,0.345,129.916
2Xy1UIVfOlukyye6Fd0wrI,Follow Me,Sam Feldt,Pop,0.673,0.729,6,-4.879,1,0.0496,0.083,0.0,0.1,0.675,122.023
6jRq8gaZhMUyy5RclRPcAf,hot girl bummer,blackbear,Pop,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992
1w9L6dvttZalWd8XqFYvSa,Isabelle,Zach Hood,Pop,0.678,0.716,10,-4.403,1,0.0342,0.196,0.0,0.102,0.627,109.981
4aR9bPMAOFySBuQSbVWF3d,Smile,Lily Allen,Pop,0.632,0.639,5,-5.938,1,0.0259,0.00143,0.0,0.221,0.733,95.506
0JpEMzTHbt2zBIXrntrXzG,Young Right Now,Robin Schulz,Pop,0.539,0.708,5,-6.189,1,0.0976,0.0129,0.0,0.14,0.381,123.039
7J1S5n6Kn4wZEu6xrBT0gk,What Dreams Are Made Of,Various Artists,Pop,0.62,0.915,0,-4.353,0,0.0525,0.0131,2.17e-05,0.329,0.793,127.011
6tDDoYIxWvMLTdKpjFkc1B,telepatía,Kali Uchis,Pop,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97
6epvwUINain4iSHCTWA0sj,The Village,Wrabel,Pop,0.55,0.363,5,-7.326,1,0.0336,0.534,0.0,0.128,0.286,121.94
1rM0CnyUiiw6A9CHJRXjZA,Chillin' Like a Villain,Descendants 2 – Cast,Pop,0.697,0.775,8,-6.664,1,0.083,0.0318,0.0,0.232,0.826,113.886
4rwqrKdwlFWJ6LvPYaOtgn,Quit (feat. Ariana Grande),Cashmere Cat,Pop,0.44,0.413,0,-7.365,0,0.0407,0.105,3.4e-05,0.0997,0.141,86.911
2f0pn9DkEJwAzXApnFh5cr,Someone To You,BANNERS,Pop,0.52,0.903,2,-5.497,1,0.042,0.00517,0.0,0.254,0.652,74.988
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,Pop,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087
1U0bhf79qQt8ozR25aXMtH,"Read All About It, Pt. III",Emeli Sandé,Pop,0.63,0.44,2,-7.186,1,0.0249,0.822,3.87e-06,0.0926,0.343,98.082
5pAbCxt9e3f81lOmjIXwzd,Be Honest (feat. Burna Boy),Jorja Smith,Pop,0.757,0.737,4,-6.728,0,0.114,0.311,0.0,0.113,0.635,98.057
3sYZo4HrHX8tkul5FhUpVo,"RIP, Love",Faouzia,Pop,0.595,0.583,2,-7.915,0,0.0346,0.00641,2.85e-06,0.325,0.422,100.018
2dWNKXTs5z7Iu1g0kYh4Xe,My Heart Goes (La Di Da) (feat. Topic),Becky Hill,Pop,0.695,0.781,7,-5.578,0,0.0452,0.0185,3.12e-05,0.295,0.456,124.04
7mkT9kS25nUIoNkm02Ww0n,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,Pop,0.654,0.798,0,-4.084,1,0.0451,0.188,0.0,0.15,0.574,92.207
5W3UniuRMkHHIpaiQo1hAW,Bad Intentions,Niykee Heaton,Pop,0.747,0.716,11,-5.071,0,0.0798,0.26,0.0,0.0907,0.487,123.979
3JvKfv6T31zO0ini8iNItO,Another Love,Tom Odell,Pop,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769
66dnCZswVnW74JV3aI2yj6,by now,VÉRITÉ,Pop,0.63,0.605,8,-7.647,1,0.0348,0.013,0.00189,0.158,0.205,75.009
4o3XxiQ9BljY4OU38zanC0,colorblind,Mokita,Pop,0.661,0.776,8,-5.054,1,0.0366,0.125,0.000152,0.119,0.17,145.993
0ccwMrlZONy5yXrirq7lTe,La Da Dee,Cody Simpson,Pop,0.657,0.828,5,-5.544,1,0.0728,0.00847,0.0,0.326,0.566,115.954
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),Chris Brown,Pop,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928
0GPJSHYaXh8rZSSJoUMgyl,free love,HONNE,Pop,0.708,0.68,9,-8.203,1,0.0519,0.0625,0.0,0.152,0.7,133.947
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),Daniel Caesar,Pop,0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038
4iVVU8DyQvOVsKafv3KWIF,Leave a Light On,Tom Walker,Pop,0.585,0.625,5,-5.94,1,0.109,0.0146,1.8e-06,0.131,0.28,68.68
59CfNbkERJ3NoTXDvoURjj,Boyfriend,Dove Cameron,Pop,0.345,0.612,7,-6.543,0,0.0608,0.232,0.0,0.194,0.232,179.773
1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,Sara Kays,Pop,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),B.o.B,Pop,0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033
58VJmNB8oeoE2PRqCrduEo,No Right To Love You - Acoustic,Rhys Lewis,Pop,0.469,0.27,1,-10.592,1,0.0472,0.879,0.0,0.151,0.51,166.064
0jPU39bL0SrCmYc1RwbFkX,Hero (feat. Christina Perri),Cash Cash,Pop,0.47,0.85,1,-2.825,0,0.0363,0.0627,0.0,0.118,0.148,149.876
3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,Pop,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966
4R8BdwRidxAWaYyFNU00P1,War Of Hearts,Ruelle,Pop,0.479,0.781,9,-6.344,0,0.124,0.221,0.55,0.0964,0.258,147.961
2g1KggY9PKvsoEAOaiz4xx,Daisy,Ashnikko,Pop,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876
5WphWTUIfRe7x8NZss79cY,Let Me Love You,Mario,Pop,0.622,0.593,7,-8.352,0,0.0916,0.163,0.0,0.0979,0.607,94.364
0tp2cUnCAcsR6xL5kw9HKu,Broken Strings,James Morrison,Pop,0.569,0.716,1,-4.871,1,0.0297,0.0124,0.0,0.0727,0.307,111.946
3nXrCAE44KlevAkQB2XWcN,Gonna Love Me,Teyana Taylor,Pop,0.514,0.506,10,-7.095,0,0.28,0.402,2.56e-05,0.191,0.312,88.044
1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,Hozier,Pop,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945
0fYVliAYKHuPmECRs1pbRf,Renegades,X Ambassadors,Pop,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052
2I7CJZLo2nDqGuzZJA1XlZ,Pick Up Your Feelings,Jazmine Sullivan,Pop,0.758,0.413,2,-6.239,0,0.0464,0.321,0.0,0.117,0.599,85.46
1mZF9TEc7gpw7by7NCZSKr,3 Strikes,Terror Jr,Pop,0.599,0.432,5,-6.097,1,0.0451,0.62,0.00773,0.105,0.615,106.824
1B62o4CbdL9ckGvwsz2cgn,Where's My Love,SYML,Pop,0.604,0.36,0,-10.109,0,0.0253,0.868,0.0343,0.112,0.37,103.985
2RFt6ZWQbr9mPhsft9u9eX,Losing Me,Gabrielle Aplin,Pop,0.66,0.407,7,-8.381,1,0.0571,0.236,0.0,0.109,0.257,133.86
23KVefoON2iEz1dh940quQ,911,Ellise,Pop,0.765,0.53,10,-7.18,0,0.0833,0.509,4.15e-06,0.117,0.529,130.104
7jhxagwOk9y1HC5ciRfmkQ,Invincible (feat. Daniel Caesar),Omar Apollo,Pop,0.555,0.474,6,-11.706,0,0.0668,0.224,0.00426,0.162,0.262,134.89
2ViSWfhT0kvEulXA1HH7Wk,Sugar Daddy,Qveen Herby,Pop,0.953,0.453,10,-7.197,1,0.07,0.0605,0.000159,0.625,0.0368,126.009
6KI1ZpZWYAJLvmVhCJz65G,You Don't Own Me (feat. G-Eazy),SAYGRACE,Pop,0.332,0.635,7,-5.653,1,0.0898,0.159,2.79e-06,0.0599,0.261,186.249
5DqdesEfbRyOlSS3Tf6c29,It's You,Ali Gatie,Pop,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971
6HTJZ0TQJVMSKkUGzAOe2h,Old Thing Back (feat. Ja Rule and Ralph Tresvant),Matoma,Pop,0.805,0.858,0,-3.067,1,0.105,0.194,7.89e-06,0.256,0.523,97.033
1VpKOZ6nnap41hh5CbY8gJ,Obsessed,Addison Rae,Pop,0.884,0.665,11,-7.929,1,0.0646,0.38,9.36e-06,0.111,0.472,110.016
60CEVNgCHcVyWCPy6Kh2K6,Luz Sin Gravedad,Belinda,Pop,0.535,0.563,5,-3.521,1,0.0315,0.28,0.0,0.152,0.172,137.79
51xUartdwQzXmtrwHyXRVp,On My Own,Various Artists,Pop,0.669,0.593,7,-6.628,1,0.0406,0.14,0.0,0.119,0.281,87.965
7kTlHVCARylJAqm40yVoWE,Stay Next To Me (with Chelsea Cutler),Quinn XCII,Pop,0.581,0.584,2,-4.928,1,0.284,0.0805,0.0,0.366,0.756,179.954
2Ty7EDf9XLYzEUqEIwJfDC,Twerkulator,City Girls,Pop,0.895,0.469,1,-5.882,1,0.0661,0.0012,4.56e-05,0.192,0.076,126.917
2wHA4yJKT8TJhGz20QxUqX,Tell Me That You Love Me,James Smith,Pop,0.536,0.317,6,-8.752,1,0.0359,0.402,0.0,0.11,0.319,143.89
3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),Felix Jaehn,Pop,0.778,0.566,2,-6.959,0,0.0311,0.672,0.000197,0.0698,0.479,117.971
5jYe1mOKg5zUx0enf1DOdz,Cold,Boy In Space,Pop,0.711,0.412,9,-6.827,1,0.0445,0.184,0.0,0.0546,0.186,130.015
4CMrdHWqic0usIZfTrKoI3,Easy,DaniLeigh,Pop,0.799,0.301,7,-11.361,1,0.185,0.195,0.0,0.0816,0.511,100.026
60nXduun3ybrHhtDOUmGmV,"Nails, Hair, Hips, Heels",Todrick Hall,Pop,0.934,0.611,1,-8.688,1,0.133,0.339,6.57e-06,0.0853,0.782,126.012
3w1P8nwsVi9vxrGvxYLzAC,Hope Is A Heartache,LÉON,Pop,0.468,0.495,5,-6.634,1,0.0822,0.429,0.0,0.305,0.235,171.4
5GzgEC6pWf1USZsCtkG8yC,Paper Planes,Elina,Pop,0.529,0.351,1,-12.484,1,0.0368,0.543,0.0,0.0851,0.529,147.815
6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,Pop,0.681,0.521,0,-5.849,1,0.141,0.12,8.41e-05,0.108,0.181,94.997
33DWkHTEF8LmdxI1OPc50a,hate to be lame (feat. FINNEAS),Lizzy McAlpine,Pop,0.507,0.252,10,-12.625,0,0.0616,0.869,0.000293,0.0819,0.307,137.314
3mRLHiSHYtC8Hk7bzZdUs1,River,Bishop Briggs,Pop,0.733,0.477,2,-6.737,0,0.0687,0.302,2.97e-06,0.0579,0.545,62.507
4CkDow0SS3hQvsuvfLESlo,Somebody I Fucked Once,Zolita,Pop,0.424,0.701,5,-5.18,1,0.0335,0.00329,4.13e-05,0.0828,0.478,176.016
04F42oEuKrRComYJfJuyVR,Backyard Boy,Claire Rosinkranz,Pop,0.817,0.635,5,-7.246,1,0.163,0.323,0.0,0.0738,0.454,138.015
06ioYJ99HHjzRk8HrGfkKS,Drugs,UPSAHL,Pop,0.883,0.415,6,-8.571,0,0.174,0.35,0.0,0.063,0.318,76.986
22pjmqZq2oTZtEThEt66Zn,Don't Forget My Love,Diplo,Pop,0.638,0.875,2,-6.222,1,0.0413,0.0239,0.0149,0.119,0.251,121.035
22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton),Macklemore,Pop,0.633,0.927,2,-4.468,1,0.0839,0.0267,0.0,0.0986,0.88,146.097
1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,Florence + The Machine,Pop,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954
5PHPENfE3RVmHGAA2A7Hfx,Sissy That Walk,RuPaul,Pop,0.826,0.614,11,-4.22,1,0.0561,0.0191,0.0172,0.0865,0.591,126.046
1bYtKF2sY2wLU6xdVaqIqD,"It's Alright, It's OK",Ashley Tisdale,Pop,0.528,0.923,1,-1.884,0,0.058,0.00536,1.46e-05,0.134,0.267,130.067
71AATBHZGo82EnjZnG53Zx,Say You Love Me,Jessie Ware,Pop,0.387,0.413,7,-8.95,1,0.0559,0.162,1.56e-05,0.262,0.249,173.73
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,Pop,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024
02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,Bruno Mars,Pop,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088
3ehrCQoouv7NW8LRgcMvRF,is your bedroom ceiling bored? (feat. Cavetown),Sody,Pop,0.616,0.45,6,-9.832,1,0.114,0.529,1.58e-06,0.0926,0.195,123.851
2ZwIO3ufWLFYxtEoam9ydu,My Favourite Clothes,RINI,Pop,0.746,0.339,2,-9.041,1,0.144,0.482,1.36e-05,0.0838,0.291,119.924
1almCHdsfikRPfVB9VrEdT,Little Do You Know,Alex & Sierra,Pop,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879
3QmOiZF7IzJJkHnahh5Ea0,History,Olivia Holt,Pop,0.767,0.631,1,-6.762,1,0.0541,0.0997,0.0,0.119,0.541,100.968
21RzyxY3EFaxVy6K4RqaU9,Body,Loud Luxury,Pop,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958
3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull,Pop,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992
5ozaEo4KGNnJgdzChs7FQi,love is just a word,Jasmine Thompson,Pop,0.448,0.245,9,-8.961,1,0.0297,0.882,0.0,0.136,0.177,145.392
4ZaRg5Sf4TKr0YcFRLh7QJ,Love Affair,UMI,Pop,0.613,0.488,8,-7.37,1,0.0964,0.129,2.13e-05,0.335,0.183,172.076
3M0lSi5WW79CXQamgSBIjx,Swim,Chase Atlantic,Pop,0.666,0.542,8,-6.429,1,0.0392,0.27,0.0,0.0765,0.0771,120.134
51xRMJFRBrW9C1RI1qW4S0,Boys Like You - Acoustic,Anna Clendening,Pop,0.477,0.128,2,-14.567,1,0.0707,0.928,0.0,0.0875,0.38,88.917
